pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,paper_type,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,doi_o_verification,pdf_source,pdf_url,pdf_name,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals,study_status,study_status_reasoning,study_status_model,osf_type
9eba1cac3a89c9f16f6fdf68aae682f6,10.17605/osf.io/bqep2,Confirmatory Factor Analysis and Validation of the SST and SST-B: A Replication and Extension,,2020,"Van Ommen, Clifford; Drummond, Aaron; Robinson, Joshua; Philipp, Michael Carl",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/bqep2,https://openalex.org/W6887696167,openalex_snapshot,Clifford · 2020 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Replication and Extension,high,single_original,low,,W6887696167,,,,,,,,,,"@article{VanOmmen_2020, title={Confirmatory Factor Analysis and Validation of the SST and SST-B: A Replication and Extension}, author={Van Ommen, Clifford and Drummond, Aaron and Robinson, Joshua and Philipp, Michael Carl}, journal={OSF Preprints (OSF Preprints)}, year={2020}, doi={10.17605/osf.io/bqep2}, url={https://doi.org/10.17605/osf.io/bqep2}}",no_evidence,,low,,clearly_declared|measurement_validation,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes confirmatory factor analysis and validation as a replication and extension, not a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
b6a351afb583f054af6983fbf3a06d26,10.17605/osf.io/9psrx,Does holding decision-makers accountable make them less loss averse? A three-study replication attempt.,,2023,"Schulz-Hardt, Stefan; Rollwage, Johannes",OSF Preprints (OSF Preprints),https://doi.org/10.17605/OSF.IO/9PSRX,https://openalex.org/W6887716399,openalex_snapshot,Stefan · 2023 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication attempt,high,single_original,low,,W6887716399,,,,,,,,,,"@article{SchulzHardt_2023, title={Does holding decision-makers accountable make them less loss averse? A three-study replication attempt.}, author={Schulz-Hardt, Stefan and Rollwage, Johannes}, journal={OSF Preprints (OSF Preprints)}, year={2023}, doi={10.17605/osf.io/9psrx}, url={https://doi.org/10.17605/osf.io/9psrx}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication attempt rather than identifying a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
eba6a4534bccaa74dddc5b9721d7611f,10.17605/osf.io/dvg9n,"The intergenerational transmission of risk and trust attitudes: Replicating and extending “Dohmen, Falk, Huffman and Sunde 2012” using genetically-informed twin data",,2022,"Spörlein, Christoph",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/dvg9n,https://openalex.org/W6887731682,openalex_snapshot,Christoph · 2022 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Replicating and extending,high,single_original,low,,W6887731682,,,,,,,,,,"@article{Sporlein_2022, title={The intergenerational transmission of risk and trust attitudes: Replicating and extending “Dohmen, Falk, Huffman and Sunde 2012” using genetically-informed twin data}, author={Spörlein, Christoph}, journal={OSF Preprints (OSF Preprints)}, year={2022}, doi={10.17605/osf.io/dvg9n}, url={https://doi.org/10.17605/osf.io/dvg9n}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension study but does not identify itself as a pre-registration, protocol, analysis plan, or other plan document.",gpt-5.6-luna,project_or_registration
cfe618a72b52e005ebf49d986fa94b38,10.17605/osf.io/t2vkp,Statistical Insignificance is not Practical Equivalence: A Conceptual Replication of Rothman (2011),,2024,"Parrish, Kyle",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/t2vkp,https://openalex.org/W6887772366,openalex_snapshot,Kyle · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-cited-title; Conceptual Replication,high,single_original,low,,W6887772366,,,,,,,,,,"@article{Parrish_2024, title={Statistical Insignificance is not Practical Equivalence: A Conceptual Replication of Rothman (2011)}, author={Parrish, Kyle}, journal={OSF Preprints (OSF Preprints)}, year={2024}, doi={10.17605/osf.io/t2vkp}, url={https://doi.org/10.17605/osf.io/t2vkp}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a conceptual replication rather than identifying a preregistration, protocol, or other plan document.",gpt-5.6-luna,project_or_registration
76f9d494f06d654fbe297c699ded5312,10.17605/osf.io/jrfa7,Modeling lexical and phraseological sophistication in Oral Proficiency Interview: A conceptual replication,,2022,"Eguchi, Masaki",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/jrfa7,https://openalex.org/W6906336551,openalex_snapshot,Masaki · 2022 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; conceptual replication,high,single_original,low,,W6906336551,,,,,,,,,,"@article{Eguchi_2022, title={Modeling lexical and phraseological sophistication in Oral Proficiency Interview: A conceptual replication}, author={Eguchi, Masaki}, journal={OSF Preprints (OSF Preprints)}, year={2022}, doi={10.17605/osf.io/jrfa7}, url={https://doi.org/10.17605/osf.io/jrfa7}}",no_evidence,,low,,clearly_declared|other,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a conceptual replication and does not identify the record as a protocol, preregistration, analysis plan, or other study plan.",gpt-5.6-luna,project_or_registration
f3a281bd2b13c94e89326de903aeb3c2,,Thin slices of personality from childhood to early adolescence: A replication and extension two years later,,2024,Jennifer L Tackett; Whitney R. Ringwald; Zirong Li; Allison Shields,OSF Preprints (OSF Preprints),https://osf.io/34kxc,https://openalex.org/W7006334126,openalex_snapshot,Tackett · 2024 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; replication and extension,high,single_original,low,,W7006334126,,,,,,,,,,"@article{JenniferLTackett_2024, title={Thin slices of personality from childhood to early adolescence: A replication and extension two years later}, author={Jennifer L Tackett and Whitney R. Ringwald and Zirong Li and Allison Shields}, journal={OSF Preprints (OSF Preprints)}, year={2024}, url={https://osf.io/34kxc}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication and extension conducted two years later rather than identifying a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
efcb01c1efc5fcef55425e87ffa3328a,10.17605/osf.io/6uwzf,Replication and Extension of the Liking Gap at BYU-Idaho,,2019,"Merritt, Sean Hyrum; Evans, Austin M.; Wiggins, Bradford J.; Martin, Scott; Astin, Jade",Open Science Framework,https://doi.org/10.17605/osf.io/6uwzf,https://openalex.org/W6906515382,openalex_snapshot,Hyrum · 2019 · Open Science Framework,replication,screen,rule:replication-claim-title-strong; Replication and Extension,high,single_original,low,,W6906515382,,,,,,,,,,"@article{Merritt_2019, title={Replication and Extension of the Liking Gap at BYU-Idaho}, author={Merritt, Sean Hyrum and Evans, Austin M. and Wiggins, Bradford J. and Martin, Scott and Astin, Jade}, journal={Open Science Framework}, year={2019}, doi={10.17605/osf.io/6uwzf}, url={https://doi.org/10.17605/osf.io/6uwzf}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication and extension study without indicating that it is a protocol, preregistration, or other plan document.",gpt-5.6-luna,project_or_registration
b43475acfc087fe1a7873f6856fde55b,10.17605/osf.io/4ubj8,Lateral Eye Movements Do Not Increase False Memory Rates: A Failed Direct Replication Study,,2018,"van Schie, Kevin",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/4ubj8,https://openalex.org/W6906536138,openalex_snapshot,Kevin · 2018 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Direct Replication,high,single_original,low,,W6906536138,,,,,,,,,,"@article{vanSchie_2018, title={Lateral Eye Movements Do Not Increase False Memory Rates: A Failed Direct Replication Study}, author={van Schie, Kevin}, journal={OSF Preprints (OSF Preprints)}, year={2018}, doi={10.17605/osf.io/4ubj8}, url={https://doi.org/10.17605/osf.io/4ubj8}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title calls it a failed direct replication study, indicating that the study was conducted and completed.",gpt-5.6-luna,project_or_registration
5d99bdad0615eb0351f1eca720722879,10.17605/osf.io/8e3fr,Does Your Love Lift Me Higher? A Direct Replication of the Energizing Role of Secure Relationships,,2020,"Harma, Mehmet; Cem, Adar",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/8e3fr,https://openalex.org/W6906705610,openalex_snapshot,Mehmet · 2020 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-strong; Direct Replication,high,single_original,low,,W6906705610,,,,,,,,,,"@article{Harma_2020, title={Does Your Love Lift Me Higher? A Direct Replication of the Energizing Role of Secure Relationships}, author={Harma, Mehmet and Cem, Adar}, journal={OSF Preprints (OSF Preprints)}, year={2020}, doi={10.17605/osf.io/8e3fr}, url={https://doi.org/10.17605/osf.io/8e3fr}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a direct replication study but does not identify a preregistration, protocol, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
91cb66310711bba83d99427ea9c27d33,10.17605/osf.io/qvug2,Regeneration from C. sativa leaf explants (replication study),,2020,"Monthony, Adrian S",OSF Preprints (OSF Preprints),https://doi.org/10.17605/OSF.IO/QVUG2,https://openalex.org/W6906745799,openalex_snapshot,S · 2020 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication study,high,single_original,low,,W6906745799,,,,,,,,,,"@article{Monthony_2020, title={Regeneration from C. sativa leaf explants (replication study)}, author={Monthony, Adrian S}, journal={OSF Preprints (OSF Preprints)}, year={2020}, doi={10.17605/osf.io/qvug2}, url={https://doi.org/10.17605/osf.io/qvug2}}",no_evidence,,low,,clearly_declared|terminology_only,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study but does not identify the record as a protocol, preregistration, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
650e8565b7b8bf378ed8b116a3003c25,10.17605/osf.io/7dsf9,Replication Attempt of Postpartum Depression Predictive Model,,2018,"York, Timothy; Kinser, Patricia; Roberson-Nay, Roxann; Lapato, Dana",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/7dsf9,https://openalex.org/W6924936913,openalex_snapshot,Timothy · 2018 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication Attempt,high,single_original,low,,W6924936913,,,,,,,,,,"@article{York_2018, title={Replication Attempt of Postpartum Depression Predictive Model}, author={York, Timothy and Kinser, Patricia and Roberson-Nay, Roxann and Lapato, Dana}, journal={OSF Preprints (OSF Preprints)}, year={2018}, doi={10.17605/osf.io/7dsf9}, url={https://doi.org/10.17605/osf.io/7dsf9}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title describes a replication attempt but does not identify the record as a protocol, preregistration, analysis plan, or other prospective plan document.",gpt-5.6-luna,project_or_registration
607bbc8678b1c559364169b55095d6bb,10.17605/osf.io/apq84,Supplementary online appendix and replication materials: Gender and socioeconomic patterning of self-reported sleep problems across European countries – A replication study,,2022,"Baranowski, Mariusz; Jabkowski, Piotr",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/apq84,https://openalex.org/W6924962705,openalex_snapshot,Mariusz · 2022 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; replication study,high,single_original,low,,W6924962705,,,,,,,,,,"@article{Baranowski_2022, title={Supplementary online appendix and replication materials: Gender and socioeconomic patterning of self-reported sleep problems across European countries – A replication study}, author={Baranowski, Mariusz and Jabkowski, Piotr}, journal={OSF Preprints (OSF Preprints)}, year={2022}, doi={10.17605/osf.io/apq84}, url={https://doi.org/10.17605/osf.io/apq84}}",no_evidence,,low,,clearly_declared|context_transfer,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title identifies supplementary appendix and replication materials for a replication study, not a protocol, preregistration, or other prospective plan.",gpt-5.6-luna,project_or_registration
d7f1eb36c3b93df0d343b542c906a07b,10.17605/osf.io/4hgcv,Replication study- Risk neutral variance to compute expected returns,,2021,"Singh, Hardeep",OSF Preprints (OSF Preprints),https://doi.org/10.17605/osf.io/4hgcv,https://openalex.org/W6925028118,openalex_snapshot,Hardeep · 2021 · OSF Preprints (OSF Preprints),replication,screen,rule:replication-claim-title-broad; Replication study,high,single_original,low,,W6925028118,,,,,,,,,,"@article{Singh_2021, title={Replication study- Risk neutral variance to compute expected returns}, author={Singh, Hardeep}, journal={OSF Preprints (OSF Preprints)}, year={2021}, doi={10.17605/osf.io/4hgcv}, url={https://doi.org/10.17605/osf.io/4hgcv}}",no_evidence,,low,,clearly_declared,skipped,,,,,pending,,low,,outcome not coded: the record carries no abstract and no document could be acquired from any source,,,,,,,,replication,1,1,completed,"The title names a replication study rather than a protocol, preregistration, or other prospective plan document.",gpt-5.6-luna,project_or_registration
