doi_r,title_r,doi_o,title_o,set,label,mo_titles,mo_dois,old_key,old_model,mo_key,quote,error,confident,reasoning,flag,answer,flag_names_other,alt,flag_conf,alt_is_mo,alt_first_is_mo
10.1080/10586458.2016.1173413,Reply to “Reproducibility in Computational Science: A Case Study: Randomness of the Digits of Pi” [Bailey et al. 17],10.1080/10586458.2016.1163755,Reproducibility in Computational Science: A Case Study: Randomness of the Digits of Pi,judged,mo,['The decimal expansion of π is not statistically random'],['10.1080/10586458.2013.870504'],@bailey2016,gpt-6-luna,@ganz2014,"While the authors are able to reproduce the original results by Ganz, they claim that their additional tests using different parameters than those employed by Ganz fail to replicate Ganz's phenomenon. The authors however fail to assess the mathematical implications of their additional parameter choices and, finally, to evaluate the distribution of their obtained results. By completing the statistical analysis of their results, one finds that the phenomenon claimed by Ganz can very well be replicated.",,True,"The study is explicitly a reply to Bailey et al. (2016), naming that paper in its title and abstract and re-analyzing its results; Ganz is the underlying phenomenon discussed, not the work being replied to and re-tested.",False,True:@bailey2016:,False,[],False,False,False
10.18632/oncotarget.12903,Long-term exposure to air pollution is associated with biological aging,10.1289/ehp.0901831,Annual Ambient Black Carbon Associated with Shorter Telomeres in Elderly Men: Veterans Affairs Normative Aging Study,judged,mo,['Long-term ambient particle exposures and blood DNA methylation age: findings from the VA normative aging study'],['10.1093/eep/dvw006'],@mccracken2010,gpt-5.6-luna,@nwanajienwerem2016,"We replicated this inverse BC-TeloAA association in the Normative Aging Study, a male cohort based in the USA.",,True,"The study explicitly says it replicated the inverse black carbon–telomere length association in the Normative Aging Study, a male U.S. cohort; @mccracken2010 is exactly the paper titled on black carbon and shorter telomeres in elderly men in the Veterans Affairs Normative Aging Study. No other liste",False,True:@mccracken2010:,False,[],False,False,False
10.1073/pnas.1615198114,Failure to reproduce <i>period</i> -dependent song cycles in <i>Drosophila</i> is due to poor automated pulse-detection and low-intensity courtship,10.1186/1741-7007-12-38,Reported Drosophila courtship song rhythms are artifacts of data analysis,judged,split,"[""Circadian rhythm mutations in Drosophila melanogaster affect short-term fluctuations in the male's courtship song""]",['10.1073/pnas.77.11.6729'],@stern2014,gpt-5.6-luna,@kyriacou1980,"Recently, a study by Stern, using automated methods for song detection, has failed to reproduce these findings. By manually logging the same songs and comparing the results to the corresponding automated analyses we observe that Stern’s method detects only ∼50% of the song, but in addition, incorporates spurious errors.",,True,"The passage explicitly names 'a study by Stern' that used automated song detection and failed to reproduce the period-dependent song cycles, matching @stern2014 exactly; no other listed record is by Stern or fits that description.",False,True:@stern2014:,False,[],False,False,False
10.1111/bjdp.12216,"Social, cognitive, and physiological aspects of humour perception from 4 to 8 months: Two longitudinal studies",10.1016/j.jecp.2015.03.012,Laughing matters: Infant humor in the context of parental affect,judged,mo,"['Social looking, social referencing and humor perception in 6-and 12-month-old infants', 'Social looking, social referencing and humor perception in 6-and 12-month-old infants']","['10.1016/j.infbeh.2014.06.004', '10.1016/j.infbeh.2014.06.004']",@mireault2015,gpt-5.6-luna,@mireault2014,"This study replicated the finding on younger infants, showing that 5-month-olds are similarly capable of independent humour appraisal.",,True,The study's abstract identifies the known finding as 6-month-olds independently appraising absurd events and says it replicated this finding on younger infants; this matches @mireault2015's parental-affect humor study rather than the other Mireault records on social looking or younger ages.,False,True:@mireault2015:,False,[],False,False,False
10.1007/bf00880778,The prediction of “shows” and “no‐shows” to a crisis center,10.1037/h0034578,Show versus no show: A comparison of referral calls to a suicide prevention and crisis service.,judged,mo,['Toward an evaluation of telephone counseling'],['10.1007/bf00878974'],@slaikeu1973,gpt-5.6-luna,@tapp1974,"This study replicated the findings of a previous investigation in showing that the motivation of a caller in response to the question of a referral was positively correlated with ""showing"" for the appointment. Futher, the identification of a specific problem related negatively to the caller's response to the referral. However, the concreteness of the phone worker was not correlated with whither the scheduled appointment was kept by the caller.",,True,"The study's stated replicated finding—caller motivation predicting show/no-show—matches Slaikeu et al. (1973) 'Show versus no show' exactly, while the other records are general crisis-intervention reviews or a later evaluation without that specific finding.",False,True:@slaikeu1973:,False,[],False,False,False
10.1093/ntr/nty218,Is Brain Derived Neurotrophic Factor (Bdnf) Associated With Smoking Initiation? Replication Using a Large Finnish Population Sample,10.1007/s00213-006-0647-1,Association of the met66 allele of brain-derived neurotrophic factor (BDNF) with smoking,judged,mo,['Genome-wide meta-analyses identify multiple loci associated with smoking behavior'],['10.1038/ng.571'],@lang2006,gpt-5.6-luna,@furberg2010,We aimed to replicate the earlier reported association of a functional genetic variant of BDNF with smoking initiation (SI) using a large population-based sample and to test whether the association is independent of depression.,,True,"The study describes replicating an earlier reported association of a functional BDNF variant with smoking initiation, which uniquely matches @lang2006's BDNF Met66 allele and smoking association; no other listed record has both that variant and smoking-initiation finding.",False,True:@lang2006:,False,[],False,False,False
10.1111/cogs.12721,Entrainment and Modulation of Gesture–Speech Synchrony Under Delayed Auditory Feedback,10.7208/chicago/9780226514642.001.0001,Gesture and Thought,judged,mo,['Hand and mind: What gestures reveal about thought'],['10.2307/415833'],@mcneill2005,gpt-5.6-luna,@feyereisen1994,"In the current pre-registered within-subject study, we used motion tracking to conceptually replicate McNeill's () classic study on gesture-speech synchrony under normal and 150 ms delayed auditory feedback of speech conditions (NO DAF vs. DAF).",,True,"The abstract explicitly says the study conceptually replicates McNeill's classic study on gesture-speech synchrony under 150 ms delayed auditory feedback, which matches the cited McNeill (2005) record; no other listed record combines McNeill, gesture-speech synchrony, and this DAF design.",False,True:@mcneill2005:,False,[],False,False,False
10.3389/fpsyg.2019.01381,Moral Elevation and Economic Games: The Moderating Role of Personality,10.1080/17439760.2012.754926,"A moral act, elevation, and prosocial behavior: Moderators of morality",judged,mo,"['Who engages with moral beauty?', 'It takes two: honesty-humility and agreeableness differentially predict active versus reactive cooperation']","['10.1080/03057240.2013.785941', '10.1016/j.paid.2012.11.008']",@thomson2013,gpt-5.6-luna,@diessner2013,One aim was to replicate prior findings on the trait Engagement with Moral Beauty (trait elevation) as moderator for experimentally induced state elevation.,,False,"The passage describes the target as the prior finding that trait Engagement with Moral Beauty (trait elevation) moderated experimentally induced state elevation; among the listed records only Thomson & Siegel (2013), 'A moral act, elevation, and prosocial behavior: Moderators of morality,' is a prim",False,True:@thomson2013:,False,[],False,False,False
10.1534/g3.117.300366,Analysis of Copy Number Variants on Chromosome 21 in Down Syndrome-Associated Congenital Heart Defects,10.1038/gim.2014.144,Contribution of copy-number variation to Down syndrome–associated atrioventricular septal defects,judged,mo,['The complex SNP and CNV genetic architecture of the increased risk of congenital heart defects in Down syndrome'],['10.1101/gr.147991.112'],@ramachandran2014,gpt-5.6-luna,@sailani2013,We also showed that previously DS+AVSD (DS and a complete AVSD)-associated common CNVs on chromosome 21 failed to replicate.,,True,"The passage describes a prior study that reported common CNVs on chromosome 21 associated with DS+AVSD, which the current study failed to replicate. @sailani2013 matches that earlier CNV/SNP architecture finding better than @ramachandran2014, which is itself a CNV study reporting failure to replicat",True,False:@sailani2013:@sailani2013,True,"['@sailani2013', '@sailani2013']",True,True,True
10.1080/00224499.2019.1669135,Discrepant Responding across Measures of College Students’ Sexual Victimization Experiences: Conceptual Replication and Extension,10.1037/a0037584,Measuring sexual aggression perpetration in college men: A comparison of two measures.,judged,mo,"[""Discrepant responding across self-report measures of men's coercive and aggressive sexual strategies""]",['10.1080/00224499.2011.646393'],@testa2014,gpt-5.4-mini,@strang2012,Prior research has compared the perpetration versions of these questionnaires and found large discrepancies.,,True,"The passage refers to prior comparison of the perpetration versions of the SES and PRSPS finding large discrepancies. @strang2012 matches this description at least as well as @testa2014, and its title ('Discrepant Responding across Self-Report Measures of Men's Coercive and Aggressive Sexual Strateg",True,False:@strang2012:@strang2012,True,"['@strang2012', '@strang2012']",True,True,True
10.1177/1948550619887702,A Multilab Replication of the Ego Depletion Effect,10.1177/1745691616652873,A Multilab Preregistered Replication of the Ego-Depletion Effect,judged,mo,"['The ego could be depleted, providing initial exertion is depleting: A pre-registered experiment of ego depletion']",['10.1027/1864-9335/a000308'],@hagger2016,gpt-5.6-luna,@dang2017b,"In the current research, we conducted a preregistered multilab replication of that experiment.",,True,"The study says it replicates a recent preregistered experiment using Stroop as the depleting task and antisaccade as the outcome task that found a medium effect; that description matches Garrison et al. (2018), not Hagger et al. (2016), which is itself a multilab replication and did not report a med",True,False:@garrison2018:@garrison2018,True,"['@garrison2018', '@garrison2018']",True,False,False
