doi_r,title_r,doi_o,title_o,set,label,mo_titles,mo_dois,old_key,old_model,mo_key,quote,error,confident,reasoning,flag,answer,flag_names_other,alt,flag_conf,alt_is_mo,alt_first_is_mo
10.1002/art.39619,Replication of Associations of Genetic Loci Outside the HLA Region With Susceptibility to Anti–Cyclic Citrullinated Peptide–Negative Rheumatoid Arthritis,10.1136/annrheumdis-2011-201225,Genetic markers of rheumatoid arthritis susceptibility in anti-citrullinated peptide antibody negative patients,judged,mo,['High-density genetic mapping identifies new susceptibility loci for rheumatoid arthritis'],['10.1038/ng.2462'],@viatte2012,gpt-5.6-luna,@syndicate2012,"We performed a case-control replication study of the anti-CCP-negative markers with the strongest associations in that discovery study, in an independent cohort of anti-CCP-negative UK RA patients.",,False,"The study replicates non-HLA markers 'with the strongest associations in that discovery study,' i.e., a discovery GWAS of anti-CCP-negative RA; @bossinicastillo2014 is explicitly 'A genome-wide association study of rheumatoid arthritis without antibodies against citrullinated peptides' and fits that",True,False:@bossinicastillo2014:@bossinicastillo2014,True,"['@bossinicastillo2014', '@bossinicastillo2014']",False,False,False
10.1080/10586458.2016.1173413,Reply to “Reproducibility in Computational Science: A Case Study: Randomness of the Digits of Pi” [Bailey et al. 17],10.1080/10586458.2016.1163755,Reproducibility in Computational Science: A Case Study: Randomness of the Digits of Pi,judged,mo,['The decimal expansion of π is not statistically random'],['10.1080/10586458.2013.870504'],@bailey2016,gpt-6-luna,@ganz2014,"While the authors are able to reproduce the original results by Ganz, they claim that their additional tests using different parameters than those employed by Ganz fail to replicate Ganz's phenomenon. The authors however fail to assess the mathematical implications of their additional parameter choices and, finally, to evaluate the distribution of their obtained results. By completing the statistical analysis of their results, one finds that the phenomenon claimed by Ganz can very well be replicated.",,True,"The reply's title explicitly names 'Reproducibility in Computational Science: A Case Study: Randomness of the Digits of Pi' [Bailey et al. 17] as the work it responds to, and the abstract discusses that paper's additional tests and failure to replicate Ganz's phenomenon — findings unique to @bailey2",False,True:@bailey2016:,False,[],False,False,False
10.18632/oncotarget.12903,Long-term exposure to air pollution is associated with biological aging,10.1289/ehp.0901831,Annual Ambient Black Carbon Associated with Shorter Telomeres in Elderly Men: Veterans Affairs Normative Aging Study,judged,mo,['Long-term ambient particle exposures and blood DNA methylation age: findings from the VA normative aging study'],['10.1093/eep/dvw006'],@mccracken2010,gpt-5.6-luna,@nwanajienwerem2016,"We replicated this inverse BC-TeloAA association in the Normative Aging Study, a male cohort based in the USA.",,True,"The study states it 'replicated this inverse BC-TeloAA association in the Normative Aging Study, a male cohort based in the USA', which matches exactly McCracken et al. 2010's finding of annual ambient black carbon associated with shorter telomeres in elderly men of the VA Normative Aging Study; no ",False,True:@mccracken2010:,False,[],False,False,False
10.1073/pnas.1615198114,Failure to reproduce <i>period</i> -dependent song cycles in <i>Drosophila</i> is due to poor automated pulse-detection and low-intensity courtship,10.1186/1741-7007-12-38,Reported Drosophila courtship song rhythms are artifacts of data analysis,judged,split,"[""Circadian rhythm mutations in Drosophila melanogaster affect short-term fluctuations in the male's courtship song""]",['10.1073/pnas.77.11.6729'],@stern2014,gpt-5.6-luna,@kyriacou1980,"Recently, a study by Stern, using automated methods for song detection, has failed to reproduce these findings. By manually logging the same songs and comparing the results to the corresponding automated analyses we observe that Stern’s method detects only ∼50% of the song, but in addition, incorporates spurious errors.",,True,"The study names 'a study by Stern' whose automated song-detection method failed to reproduce the period-dependent song cycles, matching @stern2014's title and claim exactly; no other record is by Stern or described as the failed replication being re-tested.",False,True:@stern2014:,False,[],False,False,False
10.1111/bjdp.12216,"Social, cognitive, and physiological aspects of humour perception from 4 to 8 months: Two longitudinal studies",10.1016/j.jecp.2015.03.012,Laughing matters: Infant humor in the context of parental affect,judged,mo,"['Social looking, social referencing and humor perception in 6-and 12-month-old infants', 'Social looking, social referencing and humor perception in 6-and 12-month-old infants']","['10.1016/j.infbeh.2014.06.004', '10.1016/j.infbeh.2014.06.004']",@mireault2015,gpt-5.6-luna,@mireault2014,"This study replicated the finding on younger infants, showing that 5-month-olds are similarly capable of independent humour appraisal.",,True,"The study says it 'replicated the finding on younger infants, showing that 5-month-olds are similarly capable of independent humour appraisal', re-testing the finding that by ~6 months infants independently appraise absurd events as humorous with parental affect manipulated — exactly the design and ",False,True:@mireault2015:,False,[],False,False,False
10.1007/bf00880778,The prediction of “shows” and “no‐shows” to a crisis center,10.1037/h0034578,Show versus no show: A comparison of referral calls to a suicide prevention and crisis service.,judged,mo,['Toward an evaluation of telephone counseling'],['10.1007/bf00878974'],@slaikeu1973,gpt-5.6-luna,@tapp1974,"This study replicated the findings of a previous investigation in showing that the motivation of a caller in response to the question of a referral was positively correlated with ""showing"" for the appointment. Futher, the identification of a specific problem related negatively to the caller's response to the referral. However, the concreteness of the phone worker was not correlated with whither the scheduled appointment was kept by the caller.",,True,"The abstract says it replicated 'a previous investigation' comparing referral calls and show/no-show outcomes, matching Slaikeu & Lester 1973's title and finding; the other records (1974 papers, review) don't supply that specific earlier finding.",False,True:@slaikeu1973:,False,[],False,False,False
10.1093/ntr/nty218,Is Brain Derived Neurotrophic Factor (Bdnf) Associated With Smoking Initiation? Replication Using a Large Finnish Population Sample,10.1007/s00213-006-0647-1,Association of the met66 allele of brain-derived neurotrophic factor (BDNF) with smoking,judged,mo,['Genome-wide meta-analyses identify multiple loci associated with smoking behavior'],['10.1038/ng.571'],@lang2006,gpt-5.6-luna,@furberg2010,We aimed to replicate the earlier reported association of a functional genetic variant of BDNF with smoking initiation (SI) using a large population-based sample and to test whether the association is independent of depression.,,True,"The study aims to replicate the earlier reported association of the BDNF Val66Met variant with smoking initiation; @lang2006 is the only cited paper reporting exactly that BDNF–smoking association finding, so it is uniquely singled out.",False,True:@lang2006:,False,[],False,False,False
10.1111/cogs.12721,Entrainment and Modulation of Gesture–Speech Synchrony Under Delayed Auditory Feedback,10.7208/chicago/9780226514642.001.0001,Gesture and Thought,judged,mo,['Hand and mind: What gestures reveal about thought'],['10.2307/415833'],@mcneill2005,gpt-5.6-luna,@feyereisen1994,"In the current pre-registered within-subject study, we used motion tracking to conceptually replicate McNeill's () classic study on gesture-speech synchrony under normal and 150 ms delayed auditory feedback of speech conditions (NO DAF vs. DAF).",,True,"The study explicitly names McNeill's classic work on gesture-speech synchrony under delayed auditory feedback, and @mcneill2005 (Gesture and Thought) is the only McNeill record that reports this DAF experiment; @mcneill2009 concerns the deafferented-body case study, not the DAF synchrony study being",False,True:@mcneill2005:,False,[],False,False,False
10.3389/fpsyg.2019.01381,Moral Elevation and Economic Games: The Moderating Role of Personality,10.1080/17439760.2012.754926,"A moral act, elevation, and prosocial behavior: Moderators of morality",judged,mo,"['Who engages with moral beauty?', 'It takes two: honesty-humility and agreeableness differentially predict active versus reactive cooperation']","['10.1080/03057240.2013.785941', '10.1016/j.paid.2012.11.008']",@thomson2013,gpt-5.6-luna,@diessner2013,One aim was to replicate prior findings on the trait Engagement with Moral Beauty (trait elevation) as moderator for experimentally induced state elevation.,,True,"The study aims to replicate 'prior findings' on moderators of experimentally induced elevation, and @thomson2013 (Thomson & Siegel, 2013, 'Moderators of morality') by the same authors is the earlier primary study testing elevation's moderators that this design extends; no other list record fits the ",False,True:@thomson2013:,False,[],False,False,False
10.1534/g3.117.300366,Analysis of Copy Number Variants on Chromosome 21 in Down Syndrome-Associated Congenital Heart Defects,10.1038/gim.2014.144,Contribution of copy-number variation to Down syndrome–associated atrioventricular septal defects,judged,mo,['The complex SNP and CNV genetic architecture of the increased risk of congenital heart defects in Down syndrome'],['10.1101/gr.147991.112'],@ramachandran2014,gpt-5.6-luna,@sailani2013,We also showed that previously DS+AVSD (DS and a complete AVSD)-associated common CNVs on chromosome 21 failed to replicate.,,True,"The passage re-tests 'previously DS+AVSD-associated common CNVs on chromosome 21', which is precisely the finding of ramachandran2014's CNV study; ramachandran2015 is a GWAS (SNPs, not common CNVs), and no other record reports that finding.",False,True:@ramachandran2014:,False,[],False,False,False
10.1080/00224499.2019.1669135,Discrepant Responding across Measures of College Students’ Sexual Victimization Experiences: Conceptual Replication and Extension,10.1037/a0037584,Measuring sexual aggression perpetration in college men: A comparison of two measures.,judged,mo,"[""Discrepant responding across self-report measures of men's coercive and aggressive sexual strategies""]",['10.1080/00224499.2011.646393'],@testa2014,gpt-5.4-mini,@strang2012,Prior research has compared the perpetration versions of these questionnaires and found large discrepancies.,,True,"The study's words point to prior research comparing 'the perpetration versions of these questionnaires' (SES and PRSPS) and finding large discrepancies; @testa2014 is exactly that comparison of perpetration measures in college men, while the other discrepant-responding papers (e.g., @strang2012, @an",False,True:@testa2014:,False,[],False,False,False
10.1177/1948550619887702,A Multilab Replication of the Ego Depletion Effect,10.1177/1745691616652873,A Multilab Preregistered Replication of the Ego-Depletion Effect,judged,mo,"['The ego could be depleted, providing initial exertion is depleting: A pre-registered experiment of ego depletion']",['10.1027/1864-9335/a000308'],@hagger2016,gpt-5.6-luna,@dang2017b,"In the current research, we conducted a preregistered multilab replication of that experiment.",,True,"The study replicates 'a recent preregistered experiment with the Stroop task as the depleting task and the antisaccade task as the outcome task', which is Garrison et al. (2018) 'Ego Depletion Reduces Attention Control: Evidence From Two High-Powered Preregistered Experiments', not Hagger et al. (20",True,False:@garrison2018:@garrison2018,True,"['@garrison2018', '@garrison2018']",True,False,False
