pair_id,group,variant,src_rung,n_targets,matched,outcome,reason,phrase,qsrc,study_status,rtc,key,match_certain,err,prompt_len
67dbe09da6169bfb8ec32a181a088359,cbd_doc,V3,ft,22,True,uninformative,"The authors report No Result for this attempt, which provides no completed comparison with the original.",(Jia et al. 2016a)R38100%0%0%0%TextNR,discussion,completed,reproduction,@jia2016,True,,70274
01558ad1d45d1becb17007d4a15a3045,cbd_doc,V0,ft,1,True,cannot_be_determined,The supplied text describes a planned replication and provides no results or verdict about whether either original finding held.,,,prospective,replication,@hajcak2005,True,,43413
01558ad1d45d1becb17007d4a15a3045,cbd_doc,V1,ft,1,True,cannot_be_determined,The paper is a prospective protocol that specifies how replication success will be assessed but reports no results.,,,prospective,replication,@hajcak2005,True,,44980
01558ad1d45d1becb17007d4a15a3045,cbd_doc,V2,ft,1,True,cannot_be_determined,This Stage 1 plan describes proposed tests and predictions but reports no replication results or verdict.,,,prospective,replication,@hajcak2005,True,,95420
01558ad1d45d1becb17007d4a15a3045,cbd_doc,V3,ft,1,True,cannot_be_determined,This Stage 1 report describes planned tests and conditional possible outcomes but gives no results or verdict for either experiment.,,,prospective,replication,@hajcak2005,True,,96987
460502f579a447b5e00869d436ceac89,cbd_doc,V0,ft,2,True,cannot_be_determined,"Although the paper identifies this as a replication, the supplied text does not state Thieltges et al.'s relevant finding or compare the bottlenose-dolphin result to it.",,,completed,replication,@thieltges2011,True,,35573
460502f579a447b5e00869d436ceac89,cbd_doc,V1,ft,2,True,cannot_be_determined,"The paper identifies Thieltges et al. as a replication target, but the supplied evidence does not establish that study's specific finding or how this retest compared with it.",,,completed,replication,@thieltges2011,True,,37140
460502f579a447b5e00869d436ceac89,cbd_doc,V2,ft,2,True,mixed,"The authors describe the findings as only partially replicated, indicating partial rather than complete agreement with the original.",These results partially replicated the findings by Thieltges et al. (2011) using a different group of bottlenose dolphins tested solely with neutral familiar and unfamiliar humans in a similar free-swim paradigm.,discussion,completed,replication,@thieltges2011,True,,78862
460502f579a447b5e00869d436ceac89,cbd_doc,V3,ft,2,True,mixed,"The authors characterize the result as a partial replication, while reporting no clear group-level familiarity difference and only limited support in other comparisons.",These results partially replicated the findings by Thieltges et al. (2011) using a different group of bottlenose dolphins tested solely with neutral familiar and unfamiliar humans in a similar free-swim paradigm.,discussion,completed,replication,@thieltges2011,True,,80429
a10adad19c57828dc67507bd2126277a,cbd_doc,V0,ft,1,True,cannot_be_determined,The abstract reports the Turkish-sample results but does not state what Calbi et al. found or compare the results with their finding.,,,completed,replication,,False,,32729
a10adad19c57828dc67507bd2126277a,cbd_doc,V1,ft,1,True,cannot_be_determined,The supplied text reports results from the Turkish sample but does not identify Calbi et al.'s findings or compare the Turkish results with them.,,,completed,replication,,False,,34296
a10adad19c57828dc67507bd2126277a,cbd_doc,V2,ft,1,True,cannot_be_determined,The supplied text reports the Turkish sample's results but does not state Calbi et al.'s findings or compare the Turkish results with them.,,,completed,replication,,False,,41520
a10adad19c57828dc67507bd2126277a,cbd_doc,V3,ft,1,True,cannot_be_determined,The supplied text reports the Turkish sample’s results but does not state or establish how those results compare with Calbi et al.’s findings.,,,completed,replication,,False,,43087
2ab2dbd4fc471f2a9f23181d223da1aa,cbd_doc,V0,ft,1,True,cannot_be_determined,The supplied text describes findings that challenge assumptions about lived-experience credibility but does not state the UK study’s finding or compare this paper’s result with it.,,,completed,replication,,False,,29546
2ab2dbd4fc471f2a9f23181d223da1aa,cbd_doc,V1,ft,1,True,cannot_be_determined,"The abstract reports that institutional messengers may be more credible, but does not identify the UK study’s specific finding or say how this result compares with it.",,,completed,replication,,False,,31113
2ab2dbd4fc471f2a9f23181d223da1aa,cbd_doc,V2,ft,1,True,cannot_be_determined,"The paper reports that institutional messengers may be more credible, but the supplied text does not state what finding the UK study reported or explicitly compare the new result with that finding.",,,completed,replication,,False,,43024
2ab2dbd4fc471f2a9f23181d223da1aa,cbd_doc,V3,ft,1,True,cannot_be_determined,The abstract reports the German study’s credibility finding but does not state the UK study’s finding or compare the two results.,,,completed,replication,,False,,44591
6fd403109812f7bc4b1137a182354d85,cbd_doc,V0,ft,13,False,,,,,,,,,,58895
6fd403109812f7bc4b1137a182354d85,cbd_doc,V1,ft,13,False,,,,,,,,,,60462
6fd403109812f7bc4b1137a182354d85,cbd_doc,V2,ft,13,False,,,,,,,,,,58895
6fd403109812f7bc4b1137a182354d85,cbd_doc,V3,ft,13,False,,,,,,,,,,60462
f82ca09c82298f2cb3acbb34f2616913,cbd_doc,V0,ft,1,True,cannot_be_determined,The paper describes a planned replication but provides no results or verdict about whether the original interaction held.,,,prospective,replication,@mcdaniel1986,True,,33531
f82ca09c82298f2cb3acbb34f2616913,cbd_doc,V1,ft,1,True,cannot_be_determined,The supplied text describes a planned replication and gives no results from which to judge whether Experiment 2's finding held.,,,prospective,replication,@mcdaniel1986,True,,35098
f82ca09c82298f2cb3acbb34f2616913,cbd_doc,V2,ft,1,True,cannot_be_determined,This is a prospective plan that states expected results but provides no findings or conclusion about whether the original interaction was replicated.,,,prospective,replication,@mcdaniel1986,True,,48312
f82ca09c82298f2cb3acbb34f2616913,cbd_doc,V3,ft,1,True,cannot_be_determined,The paper describes planned tests and hypothetical expected results but reports no findings from the re-test.,,,prospective,replication,@mcdaniel1986,True,,49879
aef1af3c1d4b80bdfa26cab8634f1fef,cbd_doc,V0,ft,1,True,failed,The supplied summary explicitly says the preliminary replication did not replicate the leftward bias and instead found a rightward bias; the proposed registered study has not yet reported results.,"They thoroughly explored the original data and conducted a preliminary replication, which did not replicate and in fact found a rightward bias.",discussion,prospective,replication,,False,,29799
aef1af3c1d4b80bdfa26cab8634f1fef,cbd_doc,V1,ft,1,True,failed,The supplied account explicitly says the preliminary replication did not replicate the original leftward bias and instead found a rightward bias.,"They thoroughly explored the original data and conducted a preliminary replication, which did not replicate and in fact found a rightward bias.",discussion,prospective,replication,,False,,31366
aef1af3c1d4b80bdfa26cab8634f1fef,cbd_doc,V2,ft,1,True,mixed,"The preliminary new-data replication is described as contradicting the original leftward bias, while the reanalysis of Strauch et al.'s data reproduced that bias.","They thoroughly explored the original data and conducted a preliminary replication, which did not replicate and in fact found a rightward bias. | The authors went further by reanalyzing our old data, reproducing the overall leftward bias we observed using the average of both eyes in Experiment 2", | abstract,prospective,replication,,False,,33148
aef1af3c1d4b80bdfa26cab8634f1fef,cbd_doc,V3,ft,1,True,cannot_be_determined,"The supplied abstract describes a planned replication, but the reported failed preliminary replication appears only in reviewer commentary, not as the paper’s own conclusion about its registered study.",,,prospective,replication,,False,,34715
bb990d827dfcc1e680e293022b4a9f4e,cbd_doc,V0,ft,1,True,mixed,The authors report robust agreement for anxiety but describe the depression association as replicable only at milder thresholds and less consistent at higher thresholds.,"The association of PsA comorbidity with higher anxiety in psoriasis appears to be robust and independent of confounders. The association of PsA with depression in psoriasis is replicable when milder depressive syndromes are included, but a less consistent finding for more stringent/higher‐threshold depression definitions.",discussion,completed,replication,,False,,30781
bb990d827dfcc1e680e293022b4a9f4e,cbd_doc,V1,ft,1,True,mixed,The authors report robust support for the anxiety association but describe the depression association as replicable only at lower thresholds and less consistent at higher thresholds.,"The association of PsA comorbidity with higher anxiety in psoriasis appears to be robust and independent of confounders. The association of PsA with depression in psoriasis is replicable when milder depressive syndromes are included, but a less consistent finding for more stringent/higher‐threshold depression definitions.",discussion,completed,replication,,False,,32348
